language,title,temperature,LLM,sent_count,token_count,token_by_sent,noun_count,noun_count_u,noun_ttr,verb_count,verb_count_u,verb_ttr,adj_count,adj_count_u,adj_ttr,Lex_hdd,Lex_vocd,Lex_mattr,Lex_mtld
Korean,토론에 필요한 자세,Low,GPT4.1,14,363,25.92857143,104,66,0.174825175,35,19,0.149547422,10,8,0.220385675,0.731150701,41.77563979,0.726687898,49.82512315
Korean,토론에 필요한 자세,Low,GPT4.1,17,400,23.52941176,110,67,0.152272727,40,23,0.14375,10,7,0.175,0.72416707,39.68425201,0.727464387,49.22701805
Korean,토론에 필요한 자세,Low,GPT4.1,14,348,24.85714286,103,59,0.164602165,37,23,0.178626903,8,7,0.251436782,0.7391335,43.69946086,0.749565217,53.2054943
Korean,토론에 필요한 자세,Middle,GPT4.1,17,387,22.76470588,114,65,0.147332155,27,19,0.181835582,7,6,0.221483942,0.724094774,39.94025807,0.725621302,51.55172787
Korean,토론에 필요한 자세,Middle,GPT4.1,14,371,26.5,113,78,0.186055387,35,20,0.154023874,5,3,0.161725067,0.730077748,41.77624301,0.718881988,50.35423323
Korean,토론에 필요한 자세,Middle,GPT4.1,13,382,29.38461538,112,69,0.161275243,33,20,0.158654609,9,7,0.203606748,0.7491578,47.19152721,0.757417417,61.39610081
Korean,토론에 필요한 자세,Middle,GPT4.1,16,373,23.3125,107,62,0.155345644,39,22,0.151233931,5,5,0.268096515,0.726681235,40.75607605,0.736049383,53.61858996
Korean,토론에 필요한 자세,Middle,GPT4.1,13,356,27.38461538,107,73,0.19164129,31,17,0.154041319,7,3,0.120385233,0.73126176,41.71811837,0.738436482,49.50502346
Korean,토론에 필요한 자세,Middle,GPT4.1,11,354,32.18181818,108,71,0.185708307,33,17,0.145523027,7,4,0.1614205,0.718599143,38.77819713,0.729901639,50.57142857
Korean,토론에 필요한 자세,Middle,GPT4.1,13,392,30.15384615,124,82,0.168696511,36,23,0.162981859,6,6,0.255102041,0.72338438,39.70635263,0.71696793,49.14537572
Korean,토론에 필요한 자세,Middle,GPT4.1,16,433,27.0625,123,69,0.129555568,44,23,0.120722234,7,4,0.131969647,0.717239135,38.44601294,0.72296875,48.21435384
Korean,토론에 필요한 자세,Middle,GPT4.1,16,454,28.375,142,84,0.130297202,35,19,0.119572058,9,4,0.097895252,0.72454557,39.92870998,0.734518519,48.10600332
Korean,토론에 필요한 자세,Middle,GPT4.1,15,396,26.4,119,66,0.140056022,29,17,0.148032045,14,10,0.18037518,0.743044934,45.22635468,0.749048991,49.93421053
Korean,토론에 필요한 자세,High,GPT4.1,18,467,25.94444444,143,92,0.137763735,42,23,0.117263179,8,6,0.160599572,0.763353413,51.42601874,0.76492823,62.89813909
Korean,토론에 필요한 자세,High,GPT4.1,15,474,31.6,143,101,0.149007111,50,30,0.126582278,12,6,0.105485232,0.774864711,55.77778011,0.7696,69.3281097
Korean,토론에 필요한 자세,High,GPT4.1,17,503,29.58823529,147,82,0.11089923,34,20,0.116945387,11,9,0.162660401,0.755052998,48.8613573,0.756872247,54.0383235
Korean,토론에 필요한 자세,High,GPT4.1,16,387,24.1875,108,69,0.165087568,50,27,0.139534884,6,3,0.129198966,0.753267638,47.90613571,0.742426036,56.56124557
Korean,토론에 필요한 자세,High,GPT4.1,18,482,26.77777778,150,95,0.131396957,41,28,0.141686064,14,9,0.133372851,0.77900666,57.74894448,0.768683603,60.17703677
Korean,토론에 필요한 자세,High,GPT4.1,15,391,26.06666667,123,80,0.166344374,33,16,0.12400217,10,7,0.179028133,0.776092364,56.38068981,0.78380117,65.29644915
Korean,토론에 필요한 자세,High,GPT4.1,24,600,25,188,101,0.089539007,47,28,0.09929078,16,12,0.125,0.761215048,50.89814043,0.753938294,61.65829146
Korean,토론에 필요한 자세,High,GPT4.1,18,445,24.72222222,137,81,0.132863118,47,22,0.105187664,7,4,0.128410915,0.751072986,47.53804543,0.754393939,58.72486564
Korean,토론에 필요한 자세,High,GPT4.1,16,413,25.8125,129,72,0.135142745,32,14,0.105932203,9,6,0.1614205,0.740897165,44.77219218,0.741868132,53.35907708
Korean,토론에 필요한 자세,High,GPT4.1,12,311,25.91666667,89,58,0.209545143,31,20,0.20744736,9,5,0.178635227,0.759885759,50.45774576,0.76129771,60.51891892
Korean,선의의 거짓말이란,Low,GPT4.1,9,313,34.77777778,91,64,0.224695432,28,20,0.228206298,11,6,0.174266628,0.785889458,60.98130269,0.794242424,66.56905388
Korean,선의의 거짓말이란,Low,GPT4.1,14,460,32.85714286,135,89,0.14331723,45,23,0.111111111,7,3,0.093167702,0.755943398,49.22471597,0.747931873,56.37870515
Korean,선의의 거짓말이란,Low,GPT4.1,14,482,34.42857143,144,88,0.126786538,49,24,0.10161741,16,7,0.090767635,0.764281477,51.83962493,0.757967667,62.3877076
Korean,선의의 거짓말이란,Low,GPT4.1,11,403,36.63636364,125,76,0.150868486,29,11,0.094121674,13,8,0.152700897,0.75703506,49.48058055,0.770338983,60.94809855
Korean,선의의 거짓말이란,Low,GPT4.1,10,370,37,114,71,0.168326221,23,15,0.17626322,10,6,0.162162162,0.773940797,55.35432782,0.788161994,68.54051716
Korean,선의의 거짓말이란,Low,GPT4.1,9,309,34.33333333,85,64,0.243670284,27,19,0.227735826,8,6,0.242718447,0.773054683,54.77816968,0.774,63.51491264
Korean,선의의 거짓말이란,Low,GPT4.1,12,410,34.16666667,120,80,0.162601626,36,22,0.149051491,11,6,0.133037694,0.785343063,60.17803839,0.774072022,63.27708721
Korean,선의의 거짓말이란,Low,GPT4.1,13,410,31.53846154,123,76,0.150703946,36,17,0.115176152,10,5,0.12195122,0.768888279,53.93330511,0.764044321,61.87070246
Korean,선의의 거짓말이란,Low,GPT4.1,14,466,33.28571429,137,75,0.117477523,36,21,0.125178827,9,7,0.166905103,0.744365104,45.83053096,0.753429257,56.87358223
Korean,선의의 거짓말이란,Low,GPT4.1,12,387,32.25,106,73,0.177953293,38,23,0.156398749,8,4,0.129198966,0.76501924,52.24330919,0.739526627,50.19753761
Korean,선의의 거짓말이란,Middle,GPT4.1,12,391,32.58333333,112,73,0.166697114,36,22,0.156294402,11,4,0.093001628,0.767139054,53.33917722,0.783391813,62.08695652
Korean,선의의 거짓말이란,Middle,GPT4.1,13,413,31.76923077,118,72,0.147740797,34,19,0.135308361,15,7,0.11299435,0.767290475,52.63590196,0.75467033,60.34891007
Korean,선의의 거짓말이란,Middle,GPT4.1,11,352,32,103,67,0.184796999,31,20,0.183284457,6,3,0.142045455,0.775535597,56.08301757,0.785346535,67.42953586
Korean,선의의 거짓말이란,Middle,GPT4.1,12,422,35.16666667,124,73,0.139504663,41,19,0.109813894,12,5,0.098736177,0.758588282,49.87813609,0.766219839,63.10798716
Korean,선의의 거짓말이란,Middle,GPT4.1,11,348,31.63636364,107,76,0.204103556,26,15,0.165782493,9,7,0.223499361,0.77212641,54.89398409,0.769565217,58.29367089
Korean,선의의 거짓말이란,Middle,GPT4.1,8,301,37.625,86,63,0.243374797,26,15,0.191668796,13,8,0.204446716,0.790408467,62.17058846,0.787539683,69.47663259
Korean,선의의 거짓말이란,Middle,GPT4.1,13,479,36.84615385,148,84,0.118490098,35,18,0.107366537,10,4,0.083507307,0.750624447,47.34466477,0.739395349,53.86767545
Korean,선의의 거짓말이란,Middle,GPT4.1,9,332,36.88888889,95,56,0.177552315,31,20,0.19432569,11,7,0.191675794,0.764155063,51.81836448,0.762897527,61.24770275
Korean,선의의 거짓말이란,Middle,GPT4.1,11,397,36.09090909,121,71,0.147802735,33,18,0.137394092,11,4,0.091596061,0.761078358,50.8179057,0.758448276,58.24422357
Korean,선의의 거짓말이란,Middle,GPT4.1,13,422,32.46153846,126,81,0.152335816,46,23,0.118483412,8,4,0.118483412,0.782012579,59.22773218,0.793780161,70.70788955
Korean,선의의 거짓말이란,High,GPT4.1,24,711,29.625,200,126,0.088607595,75,36,0.067510549,22,11,0.070323488,0.798178528,66.10963462,0.800453172,73.26751111
Korean,선의의 거짓말이란,High,GPT4.1,17,474,27.88235294,134,85,0.133824548,48,29,0.127461322,15,11,0.154711674,0.779538403,58.5732119,0.789788235,70.08245255
Korean,선의의 거짓말이란,High,GPT4.1,17,504,29.64705882,138,97,0.139463998,59,29,0.097524886,16,12,0.148809524,0.809621993,72.54885642,0.811956044,84
Korean,선의의 거짓말이란,High,GPT4.1,15,456,30.4,127,84,0.145047659,43,24,0.122399021,15,10,0.14619883,0.797414091,66.16133091,0.794004914,73.96137339
Korean,선의의 거짓말이란,High,GPT4.1,16,434,27.125,127,96,0.174171777,34,20,0.135538086,13,9,0.159517901,0.778094073,57.71943364,0.765766234,62.46002383
Korean,선의의 거짓말이란,High,GPT4.1,15,503,33.53333333,154,96,0.123931734,45,25,0.110448421,14,8,0.11360409,0.800351163,67.18668012,0.812422907,78.4836422
Korean,선의의 거짓말이란,High,GPT4.1,12,451,37.58333333,127,84,0.146655726,52,27,0.115128774,13,8,0.136448917,0.794527011,63.96819833,0.800995025,75.16666667
Korean,선의의 거짓말이란,High,GPT4.1,13,392,30.15384615,115,80,0.177462289,34,21,0.157563025,7,5,0.182215743,0.785954533,61.05220008,0.798075802,64.50924992
Korean,선의의 거짓말이란,High,GPT4.1,21,565,26.9047619,174,107,0.108839386,54,28,0.091773189,18,12,0.1179941,0.783904341,59.43193906,0.78879845,67.39125458
Korean,선의의 거짓말이란,High,GPT4.1,15,489,32.6,133,86,0.132232422,53,28,0.108037196,11,10,0.185908161,0.78331557,59.01471134,0.789318182,71.35193335
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,16,449,28.0625,148,97,0.145970023,31,18,0.129319635,14,6,0.095450207,0.769031722,53.61643844,0.77605,65.05180705
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,15,435,29,146,89,0.140135412,31,17,0.126065999,12,6,0.114942529,0.747717642,46.3953915,0.732901554,49.27277492
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,16,451,28.1875,152,101,0.147333411,31,20,0.143051284,11,5,0.100786132,0.754044838,48.53009187,0.736218905,53.96626946
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,16,510,31.875,171,113,0.129572297,39,21,0.105580694,12,5,0.081699346,0.739893456,44.02527791,0.736442516,51.82444697
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,14,415,29.64285714,137,85,0.149503122,32,19,0.143072289,9,4,0.107095047,0.750989291,47.65495873,0.739344262,52.24020508
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,14,415,29.64285714,131,84,0.154511174,33,19,0.138736765,11,5,0.109529025,0.764505311,52.12374149,0.756010929,52.38455319
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,16,431,26.9375,140,96,0.159098442,37,21,0.131686211,8,4,0.116009281,0.764679096,52.35343554,0.765497382,60.61933715
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,15,452,30.13333333,148,100,0.149485769,33,19,0.127379995,6,4,0.147492625,0.773839325,55.14549831,0.773002481,63.63070263
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,14,429,30.64285714,147,92,0.14588586,23,18,0.182426269,11,6,0.127145582,0.770359755,54.52113526,0.745052632,61.19451358
Korean,경쟁의 긍정적인 면과 부정적인 면,Low,GPT4.1,17,441,25.94117647,146,90,0.13978194,37,19,0.116442974,7,4,0.12957564,0.748610907,46.83927043,0.742755102,52.0625
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,17,459,27,148,101,0.14867809,34,21,0.134563629,13,6,0.100553042,0.777682199,56.95376868,0.776341463,63.33064204
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,14,450,32.14285714,152,100,0.14619883,33,21,0.141414141,12,7,0.12962963,0.762613675,50.83074576,0.744837905,56.52102114
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,13,378,29.07692308,122,85,0.184317807,32,17,0.140542328,3,2,0.176366843,0.762578914,51.22788759,0.786990881,63.13695652
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,16,437,27.3125,148,98,0.151524522,18,8,0.101703534,13,9,0.158422813,0.751328545,47.54529146,0.752989691,54.625
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,12,399,33.25,128,83,0.162515664,36,23,0.160122529,10,5,0.125313283,0.759558704,50.73708723,0.747714286,51.78816012
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,16,457,28.5625,152,99,0.142519866,35,20,0.125039075,6,2,0.07293946,0.751745404,47.97166271,0.756176471,55.90438034
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,16,451,28.1875,149,101,0.150299856,30,17,0.125646711,11,5,0.100786132,0.759347599,50.15671997,0.755223881,53.70848383
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,11,338,30.72727273,111,75,0.199904046,24,14,0.172583826,6,4,0.197238659,0.774001851,55.47030954,0.748235294,63.4900323
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,14,412,29.42857143,132,91,0.167328626,33,24,0.176522507,7,3,0.104022191,0.761352494,51.17625325,0.765454545,58.08756724
Korean,경쟁의 긍정적인 면과 부정적인 면,Middle,GPT4.1,15,483,32.2,151,89,0.122029808,40,22,0.113871636,15,9,0.124223602,0.762725539,51.59227566,0.746129032,57.32382691
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,21,591,28.14285714,187,127,0.114914448,54,29,0.090869211,23,11,0.080924005,0.797678855,66.22578838,0.780258303,70.6172829
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,15,456,30.4,147,105,0.156641604,43,24,0.122399021,12,5,0.091374269,0.784685777,60.07800111,0.780589681,67.03516702
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,17,509,29.94117647,170,113,0.130590547,47,24,0.100321866,11,5,0.089301661,0.777672906,57.24565124,0.772478261,62.54093768
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,18,522,29,167,102,0.117007365,48,26,0.103767561,18,7,0.074499787,0.788286955,62.0326381,0.784735729,63.52563425
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,18,478,26.55555556,152,100,0.137634882,43,24,0.116765593,14,9,0.134488942,0.787487286,60.96466017,0.77044289,64.6700647
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,15,430,28.66666667,149,104,0.16232246,35,19,0.126245847,8,5,0.145348837,0.776899352,56.62588107,0.780367454,70.77155883
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,20,600,30,190,128,0.112280702,55,32,0.096969697,13,8,0.102564103,0.785285084,60.66880778,0.777931034,66.061886
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,16,455,28.4375,142,99,0.153227055,41,20,0.107209863,13,8,0.135249366,0.775285199,55.91760749,0.782167488,63.93092105
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,21,539,25.66666667,171,117,0.126940728,51,27,0.098221107,9,7,0.144300144,0.78305476,59.24787313,0.793795918,69.50706207
Korean,경쟁의 긍정적인 면과 부정적인 면,High,GPT4.1,20,549,27.45,177,124,0.127607463,44,29,0.120052989,10,7,0.127504554,0.78577028,60.85698378,0.77124,65.24899374
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,13,454,34.92307692,161,89,0.12176102,42,19,0.099643382,5,2,0.088105727,0.750370982,47.54645694,0.747851852,57.135181
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,15,457,30.46666667,173,94,0.118895536,32,12,0.082056893,6,3,0.10940919,0.757124656,48.9098044,0.774411765,59.97262085
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,15,428,28.53333333,156,90,0.134795111,27,15,0.1298027,5,2,0.093457944,0.751105985,48.05363423,0.75182058,61.46982429
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,15,510,34,183,102,0.109289617,38,18,0.092879257,5,2,0.078431373,0.752648644,47.98576485,0.766724512,63.75
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,14,520,37.14285714,202,108,0.102817974,28,13,0.089285714,8,4,0.096153846,0.757965461,49.82412903,0.754607219,53.83685361
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,16,498,31.125,181,104,0.115378642,32,16,0.100401606,8,6,0.15060241,0.777410274,56.84071861,0.783563474,68.35512763
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,17,510,30,172,89,0.101459188,45,17,0.074074074,11,7,0.124777184,0.74846495,46.63821539,0.748329718,54.58333333
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,16,528,33,193,90,0.088318417,36,15,0.078914141,9,5,0.105218855,0.748359081,46.37342722,0.745052192,56.37346227
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,16,515,32.1875,182,90,0.096020484,38,15,0.076647931,7,4,0.110957004,0.736860746,43.08098124,0.742575107,54.69741538
Korean,개인정보 공개와 시청자의 알 권리,Low,GPT4.1,16,483,30.1875,183,92,0.10408535,37,17,0.095126182,5,2,0.082815735,0.749407846,46.98213293,0.748940092,58.04888776
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,14,482,34.42857143,176,101,0.119058846,41,18,0.091083898,7,4,0.118553646,0.754952016,48.41829115,0.773810624,65.03945853
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,18,527,29.27777778,196,98,0.09487666,37,17,0.087183958,9,7,0.147585916,0.769241846,54.24978414,0.771589958,60.66291209
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,16,492,30.75,185,93,0.102175346,33,17,0.104705593,10,6,0.12195122,0.745122053,45.84705879,0.749435666,58.4126506
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,15,528,35.2,199,99,0.094221106,36,15,0.078914141,7,4,0.108225108,0.763754302,51.50935499,0.757954071,64.58974359
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,18,543,30.16666667,195,112,0.105775133,44,20,0.083710028,11,7,0.11719404,0.768691105,53.66737879,0.764534413,59.71617567
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,17,529,31.11764706,197,109,0.104593477,38,17,0.0845687,10,6,0.11342155,0.758187315,50.13604829,0.758083333,56.96866656
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,17,570,33.52941176,201,112,0.09775683,46,22,0.083905416,9,6,0.116959064,0.777110375,56.89629383,0.78890595,66.28747027
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,17,516,30.35294118,186,94,0.097941152,39,16,0.079507056,12,6,0.096899225,0.764845125,52.53838749,0.77366167,66.09970798
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,19,594,31.26315789,209,108,0.086994345,52,21,0.067987568,8,5,0.105218855,0.749192551,47.30187336,0.758825688,57.15849057
Korean,개인정보 공개와 시청자의 알 권리,Middle,GPT4.1,14,477,34.07142857,168,83,0.103573924,36,20,0.11646867,8,7,0.183438155,0.765097651,52.30182464,0.788598131,68.14285714
Korean,개인정보 공개와 시청자의 알 권리,High,GPT4.1,14,505,36.07142857,178,114,0.126821671,43,20,0.092102233,10,7,0.138613861,0.775942604,55.52364824,0.786403509,61.61211081
Korean,개인정보 공개와 시청자의 알 권리,High,GPT4.1,16,468,29.25,175,96,0.117216117,40,14,0.074786325,8,6,0.16025641,0.766536477,52.99868803,0.749307876,57.45537623
Korean,개인정보 공개와 시청자의 알 권리,High,GPT4.1,16,623,38.9375,218,127,0.093510242,46,17,0.05932026,13,9,0.11112483,0.77462994,55.68642399,0.780801394,67.96180303
Korean,개인정보 공개와 시청자의 알 권리,High,GPT4.1,14,542,38.71428571,193,125,0.119496014,41,18,0.08100081,13,8,0.113539597,0.778820501,57.52085371,0.774361055,66.62533201
Korean,개인정보 공개와 시청자의 알 권리,High,GPT4.1,19,593,31.21052632,212,135,0.107384899,45,23,0.086190744,14,6,0.072271742,0.801733437,68.09091363,0.792720588,71.40372941
Korean,개인정보 공개와 시청자의 알 권리,High,GPT4.1,15,479,31.93333333,169,105,0.129708095,33,15,0.094894667,4,3,0.1565762,0.784108319,59.67599517,0.779860465,64.66206687
Korean,개인정보 공개와 시청자의 알 권리,High,GPT4.1,17,604,35.52941176,220,134,0.100842866,46,21,0.075583069,7,6,0.141911069,0.811588588,72.51160635,0.818306306,80.32058537
Korean,개인정보 공개와 시청자의 알 권리,High,GPT4.1,15,503,33.53333333,182,111,0.121250519,39,18,0.091757149,9,7,0.154627789,0.775967697,55.83584686,0.781629956,68.40512792
